bout_id,event_id,bout_order,bout_datetime_utc,fighter_id,opponent_id,corner,weight_class,fighter_age_years,height_diff_cm,reach_diff_cm,stance_matchup,days_since_last_fight,prior_fight_count,recent_form_win_rate_l3,recent_form_win_rate_l5,opponent_strength_avg_l3,opponent_strength_avg_l5,finish_rate_all,decision_rate_all,sig_strikes_landed_per_min_all,sig_striking_accuracy_all,sig_striking_defense_all,takedown_attempts_per_15m_all,takedown_accuracy_all,takedown_defense_all,submission_attempts_per_15m_all,avg_fight_duration_seconds_all,rematch_flag,weight_class_experience
eda397c27787afa4,8f6a18831a120817,7,2022-08-06T00:00:00Z,d156513a19acf856,0d65c432720accb9,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
4adef20ce69217be,8f6a18831a120817,8,2022-08-06T00:00:00Z,f626118b6da0e020,8abac218746e04ca,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
4adef20ce69217be,8f6a18831a120817,8,2022-08-06T00:00:00Z,8abac218746e04ca,f626118b6da0e020,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b5274277ef6707c9,8f6a18831a120817,9,2022-08-06T00:00:00Z,3351aa64aa83c4d9,7559395ad833c074,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b5274277ef6707c9,8f6a18831a120817,9,2022-08-06T00:00:00Z,7559395ad833c074,3351aa64aa83c4d9,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
a274ed04c36d40d4,8f6a18831a120817,10,2022-08-06T00:00:00Z,cc8c623cca88f54f,5e6294b37bbef029,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
a274ed04c36d40d4,8f6a18831a120817,10,2022-08-06T00:00:00Z,5e6294b37bbef029,cc8c623cca88f54f,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
11cc331fa40ede63,a23e63184c65f5b8,1,2022-08-13T00:00:00Z,7c7332319c14094c,10f3ba6cd2f44a97,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
11cc331fa40ede63,a23e63184c65f5b8,1,2022-08-13T00:00:00Z,10f3ba6cd2f44a97,7c7332319c14094c,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
efd7efba85092c6f,a23e63184c65f5b8,2,2022-08-13T00:00:00Z,583ee11abddfc581,ffe9703408fb5964,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
efd7efba85092c6f,a23e63184c65f5b8,2,2022-08-13T00:00:00Z,ffe9703408fb5964,583ee11abddfc581,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
833d67f423315d18,a23e63184c65f5b8,3,2022-08-13T00:00:00Z,40cb680ae1cd331f,abcf2cc6efc42031,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
833d67f423315d18,a23e63184c65f5b8,3,2022-08-13T00:00:00Z,abcf2cc6efc42031,40cb680ae1cd331f,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
d19e010f071a4b45,a23e63184c65f5b8,4,2022-08-13T00:00:00Z,e90a2f22417af68e,cc7040fe76f0ef91,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
d19e010f071a4b45,a23e63184c65f5b8,4,2022-08-13T00:00:00Z,cc7040fe76f0ef91,e90a2f22417af68e,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
abd50fad1e7b030b,a23e63184c65f5b8,5,2022-08-13T00:00:00Z,b1e5bcaad32a3cac,6551c64fbcd1a467,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
abd50fad1e7b030b,a23e63184c65f5b8,5,2022-08-13T00:00:00Z,6551c64fbcd1a467,b1e5bcaad32a3cac,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
38b6ef176439c39b,a23e63184c65f5b8,6,2022-08-13T00:00:00Z,6ac9bc2953c47345,12ebd7d157e91701,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
38b6ef176439c39b,a23e63184c65f5b8,6,2022-08-13T00:00:00Z,12ebd7d157e91701,6ac9bc2953c47345,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
5f31f3e32669f5b9,a23e63184c65f5b8,7,2022-08-13T00:00:00Z,f0feeb2192937424,8e5d953bdb9ae5e7,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
5f31f3e32669f5b9,a23e63184c65f5b8,7,2022-08-13T00:00:00Z,8e5d953bdb9ae5e7,f0feeb2192937424,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b96c8fef6c9f92db,a23e63184c65f5b8,8,2022-08-13T00:00:00Z,8eb046f83e82bf26,0c25d0a5e8cdbf19,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b96c8fef6c9f92db,a23e63184c65f5b8,8,2022-08-13T00:00:00Z,0c25d0a5e8cdbf19,8eb046f83e82bf26,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
8986373b4a6e90b6,a23e63184c65f5b8,9,2022-08-13T00:00:00Z,d343df8ba11f4c4e,98215d037be5bcb7,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
8986373b4a6e90b6,a23e63184c65f5b8,9,2022-08-13T00:00:00Z,98215d037be5bcb7,d343df8ba11f4c4e,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
f858f91453555291,a23e63184c65f5b8,10,2022-08-13T00:00:00Z,436f970c9ea9169c,318572f6f74b760d,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
f858f91453555291,a23e63184c65f5b8,10,2022-08-13T00:00:00Z,318572f6f74b760d,436f970c9ea9169c,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
0823f97be9c3a62e,a23e63184c65f5b8,11,2022-08-13T00:00:00Z,6e00cfffd54653c4,6d68c1afe954f121,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
0823f97be9c3a62e,a23e63184c65f5b8,11,2022-08-13T00:00:00Z,6d68c1afe954f121,6e00cfffd54653c4,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
7f9a331bc3100afd,a23e63184c65f5b8,12,2022-08-13T00:00:00Z,876f478f796495f7,5f3805dda9661cba,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
7f9a331bc3100afd,a23e63184c65f5b8,12,2022-08-13T00:00:00Z,5f3805dda9661cba,876f478f796495f7,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
