bout_id,event_id,promotion,bout_order,bout_datetime_utc,bout_completed,weight_class,winner_fighter_id,fighter_id,opponent_fighter_id,corner,result_score,k_factor,days_since_last_fight,days_since_last_weight_class_fight,pre_overall_elo,post_overall_elo,pre_weight_class_elo,post_weight_class_elo
96eaf07b34538b8b,b6c6d1731ff00eeb,UFC,6,2023-06-10T00:00:00Z,0,,,5442f1bc4b47eaf3,881bf86d4cba8578,blue,,32.000000,63,,1484.000000,1484.000000,1500.000000,1500.000000
47a5d4bb68352055,b6c6d1731ff00eeb,UFC,7,2023-06-10T00:00:00Z,1,,a9e260472d321361,a9e260472d321361,f29a6350c69f4a33,red,1.000000,32.000000,105,,1516.000000,1532.000000,1500.000000,1516.000000
47a5d4bb68352055,b6c6d1731ff00eeb,UFC,7,2023-06-10T00:00:00Z,1,,a9e260472d321361,f29a6350c69f4a33,a9e260472d321361,blue,0.000000,32.000000,217,,1516.000000,1500.000000,1500.000000,1484.000000
e24b65cd8721349a,b6c6d1731ff00eeb,UFC,8,2023-06-10T00:00:00Z,1,,24656ef4d605c96f,24656ef4d605c96f,7d420039bbfe7c1a,red,1.000000,32.000000,,,1500.000000,1516.736307,1500.000000,1516.000000
e24b65cd8721349a,b6c6d1731ff00eeb,UFC,8,2023-06-10T00:00:00Z,1,,24656ef4d605c96f,7d420039bbfe7c1a,24656ef4d605c96f,blue,0.000000,32.000000,294,,1516.000000,1499.263693,1500.000000,1484.000000
7ee8b91d7f80f8a7,b6c6d1731ff00eeb,UFC,9,2023-06-10T00:00:00Z,1,,31f8081c7600da93,31f8081c7600da93,5095b0920a3602aa,red,1.000000,32.000000,322,,1484.000000,1501.469502,1500.000000,1516.000000
7ee8b91d7f80f8a7,b6c6d1731ff00eeb,UFC,9,2023-06-10T00:00:00Z,1,,31f8081c7600da93,5095b0920a3602aa,31f8081c7600da93,blue,0.000000,32.000000,119,,1516.000000,1498.530498,1500.000000,1484.000000
947ea1122c04ba18,b6c6d1731ff00eeb,UFC,10,2023-06-10T00:00:00Z,1,,32ab52e5de93092d,32ab52e5de93092d,9ada30894bf04e19,red,1.000000,32.000000,,,1500.000000,1515.263693,1500.000000,1516.000000
947ea1122c04ba18,b6c6d1731ff00eeb,UFC,10,2023-06-10T00:00:00Z,1,,32ab52e5de93092d,9ada30894bf04e19,32ab52e5de93092d,blue,0.000000,32.000000,175,,1484.000000,1468.736307,1500.000000,1484.000000
1676c64a94be0557,b6c6d1731ff00eeb,UFC,11,2023-06-10T00:00:00Z,1,,d7e40dca3ae125be,d7e40dca3ae125be,37d752ec41ed84bb,red,1.000000,32.000000,,,1500.000000,1515.263693,1500.000000,1516.000000
1676c64a94be0557,b6c6d1731ff00eeb,UFC,11,2023-06-10T00:00:00Z,1,,d7e40dca3ae125be,37d752ec41ed84bb,d7e40dca3ae125be,blue,0.000000,32.000000,203,,1484.000000,1468.736307,1500.000000,1484.000000
175d9e1ac0725145,b9415726dc3ec526,UFC,1,2023-06-17T00:00:00Z,1,,13a0275fa13c4d26,13a0275fa13c4d26,7acbb0972e75281a,red,1.000000,32.000000,182,,1516.000000,1531.364661,1500.000000,1516.000000
175d9e1ac0725145,b9415726dc3ec526,UFC,1,2023-06-17T00:00:00Z,1,,13a0275fa13c4d26,7acbb0972e75281a,13a0275fa13c4d26,blue,0.000000,32.000000,91,,1502.196525,1486.831864,1500.000000,1484.000000
6c2199524d762b11,b9415726dc3ec526,UFC,2,2023-06-17T00:00:00Z,1,,eae48ff31db420c2,eae48ff31db420c2,ae7fe94f117f98cf,red,1.000000,32.000000,182,,1516.000000,1532.000000,1500.000000,1516.000000
6c2199524d762b11,b9415726dc3ec526,UFC,2,2023-06-17T00:00:00Z,1,,eae48ff31db420c2,ae7fe94f117f98cf,eae48ff31db420c2,blue,0.000000,32.000000,259,,1516.000000,1500.000000,1500.000000,1484.000000
5d9b84493f1ed114,b9415726dc3ec526,UFC,3,2023-06-17T00:00:00Z,1,,369ea36e450ae62a,369ea36e450ae62a,a93f94c923c3a9cb,red,1.000000,32.000000,238,,1516.000000,1532.033908,1500.000000,1516.000000
5d9b84493f1ed114,b9415726dc3ec526,UFC,3,2023-06-17T00:00:00Z,1,,369ea36e450ae62a,a93f94c923c3a9cb,369ea36e450ae62a,blue,0.000000,32.000000,91,,1516.736307,1500.702399,1500.000000,1484.000000
76fd6919d828d5c2,b9415726dc3ec526,UFC,4,2023-06-17T00:00:00Z,1,,b8bbdeff718dbb7d,b8bbdeff718dbb7d,710f0f8c5d5c9d41,red,1.000000,32.000000,273,,1484.000000,1500.736307,1500.000000,1516.000000
76fd6919d828d5c2,b9415726dc3ec526,UFC,4,2023-06-17T00:00:00Z,1,,b8bbdeff718dbb7d,710f0f8c5d5c9d41,b8bbdeff718dbb7d,blue,0.000000,32.000000,,,1500.000000,1483.263693,1500.000000,1484.000000
98458778348ea5d7,b9415726dc3ec526,UFC,5,2023-06-17T00:00:00Z,1,,2e7878927067fdca,2e7878927067fdca,37f560436d745c18,red,1.000000,32.000000,,,1500.000000,1516.736307,1500.000000,1516.000000
98458778348ea5d7,b9415726dc3ec526,UFC,5,2023-06-17T00:00:00Z,1,,2e7878927067fdca,37f560436d745c18,2e7878927067fdca,blue,0.000000,32.000000,273,,1516.000000,1499.263693,1500.000000,1484.000000
870672b1b443311e,b9415726dc3ec526,UFC,6,2023-06-17T00:00:00Z,1,,9d19d9e4aa2662e8,9d19d9e4aa2662e8,447f9858ae78f921,red,1.000000,32.000000,147,,1531.263693,1546.561226,1500.000000,1516.000000
870672b1b443311e,b9415726dc3ec526,UFC,6,2023-06-17T00:00:00Z,1,,9d19d9e4aa2662e8,447f9858ae78f921,9d19d9e4aa2662e8,blue,0.000000,32.000000,210,,1516.000000,1500.702467,1500.000000,1484.000000
bc1be168c064f028,b9415726dc3ec526,UFC,7,2023-06-17T00:00:00Z,1,,3fa97913cfd205d3,3fa97913cfd205d3,09e62c450e754913,red,1.000000,32.000000,182,,1484.736307,1500.703960,1500.000000,1516.000000
bc1be168c064f028,b9415726dc3ec526,UFC,7,2023-06-17T00:00:00Z,1,,3fa97913cfd205d3,09e62c450e754913,3fa97913cfd205d3,blue,0.000000,32.000000,154,,1484.033908,1468.066255,1500.000000,1484.000000
7ba54a10f28c9496,b9415726dc3ec526,UFC,8,2023-06-17T00:00:00Z,1,,a7897d200692ab64,a7897d200692ab64,7debc13b36343605,red,1.000000,32.000000,,,1500.000000,1516.736307,1500.000000,1516.000000
7ba54a10f28c9496,b9415726dc3ec526,UFC,8,2023-06-17T00:00:00Z,1,,a7897d200692ab64,7debc13b36343605,a7897d200692ab64,blue,0.000000,32.000000,287,,1516.000000,1499.263693,1500.000000,1484.000000
8ea12c7360fa0f6b,b9415726dc3ec526,UFC,9,2023-06-17T00:00:00Z,1,,798e48f9e7f6ba22,798e48f9e7f6ba22,2526be54e6a0e62a,red,1.000000,32.000000,154,,1484.000000,1500.736307,1500.000000,1516.000000
8ea12c7360fa0f6b,b9415726dc3ec526,UFC,9,2023-06-17T00:00:00Z,1,,798e48f9e7f6ba22,2526be54e6a0e62a,798e48f9e7f6ba22,blue,0.000000,32.000000,,,1500.000000,1483.263693,1500.000000,1484.000000
9cfb84817a43b63c,b9415726dc3ec526,UFC,10,2023-06-17T00:00:00Z,1,,59c438c81fbf3ece,59c438c81fbf3ece,a6eb54ae17a551be,red,1.000000,32.000000,210,,1484.000000,1500.000000,1500.000000,1516.000000
9cfb84817a43b63c,b9415726dc3ec526,UFC,10,2023-06-17T00:00:00Z,1,,59c438c81fbf3ece,a6eb54ae17a551be,59c438c81fbf3ece,blue,0.000000,32.000000,112,,1484.000000,1468.000000,1500.000000,1484.000000
9a2d3ebab827d333,b9415726dc3ec526,UFC,11,2023-06-17T00:00:00Z,0,,,e4ba58725825412d,e7e01e266a9d4342,red,,32.000000,154,,1516.000000,1516.000000,1500.000000,1500.000000
9a2d3ebab827d333,b9415726dc3ec526,UFC,11,2023-06-17T00:00:00Z,0,,,e7e01e266a9d4342,e4ba58725825412d,blue,,32.000000,,,1500.000000,1500.000000,1500.000000,1500.000000
8794031c523bf534,b9415726dc3ec526,UFC,12,2023-06-17T00:00:00Z,1,,476fe566d2df676e,476fe566d2df676e,56f7d7ee06be4aab,red,1.000000,32.000000,126,,1516.736307,1531.966167,1500.000000,1516.000000
8794031c523bf534,b9415726dc3ec526,UFC,12,2023-06-17T00:00:00Z,1,,476fe566d2df676e,56f7d7ee06be4aab,476fe566d2df676e,blue,0.000000,32.000000,119,,1500.000000,1484.770140,1500.000000,1484.000000
c3ef3cb03edde8bb,a780d16cf7eed44d,UFC,1,2023-06-24T00:00:00Z,1,,54f64b5e283b0ce7,54f64b5e283b0ce7,fba03cd6cc28dc41,red,1.000000,32.000000,196,,1516.000000,1530.530498,1500.000000,1516.000000
c3ef3cb03edde8bb,a780d16cf7eed44d,UFC,1,2023-06-24T00:00:00Z,1,,54f64b5e283b0ce7,fba03cd6cc28dc41,54f64b5e283b0ce7,blue,0.000000,32.000000,133,,1484.000000,1469.469502,1500.000000,1484.000000
07cb64236ae7aaea,a780d16cf7eed44d,UFC,2,2023-06-24T00:00:00Z,1,,6a740daf1b279661,6a740daf1b279661,beecb672a279223e,red,1.000000,32.000000,91,,1516.000000,1531.966092,1500.000000,1516.000000
07cb64236ae7aaea,a780d16cf7eed44d,UFC,2,2023-06-24T00:00:00Z,1,,6a740daf1b279661,beecb672a279223e,6a740daf1b279661,blue,0.000000,32.000000,112,,1515.263693,1499.297601,1500.000000,1484.000000
2874ea5d2f783e23,a780d16cf7eed44d,UFC,3,2023-06-24T00:00:00Z,0,,,be9bdec19b7e9ffe,e13abac8089a801a,red,,32.000000,,,1500.000000,1500.000000,1500.000000,1500.000000
2874ea5d2f783e23,a780d16cf7eed44d,UFC,3,2023-06-24T00:00:00Z,0,,,e13abac8089a801a,be9bdec19b7e9ffe,blue,,32.000000,133,,1516.000000,1516.000000,1500.000000,1500.000000
582806c33ce6dcf6,a780d16cf7eed44d,UFC,4,2023-06-24T00:00:00Z,1,,ffe9703408fb5964,ffe9703408fb5964,f2f140ce7532e327,red,1.000000,32.000000,315,,1484.000000,1500.000000,1500.000000,1516.000000
582806c33ce6dcf6,a780d16cf7eed44d,UFC,4,2023-06-24T00:00:00Z,1,,ffe9703408fb5964,f2f140ce7532e327,ffe9703408fb5964,blue,0.000000,32.000000,98,,1484.000000,1468.000000,1500.000000,1484.000000
9124740fe7816d70,a780d16cf7eed44d,UFC,5,2023-06-24T00:00:00Z,1,,2f181c0467965b98,2f181c0467965b98,12ebd7d157e91701,red,1.000000,32.000000,119,,1531.263693,1545.861462,1500.000000,1516.000000
9124740fe7816d70,a780d16cf7eed44d,UFC,5,2023-06-24T00:00:00Z,1,,2f181c0467965b98,12ebd7d157e91701,2f181c0467965b98,blue,0.000000,32.000000,63,,1500.736307,1486.138538,1500.000000,1484.000000
ced01368259428f5,a780d16cf7eed44d,UFC,6,2023-06-24T00:00:00Z,1,,84b3e7d38f2d2ec5,84b3e7d38f2d2ec5,8e382b585a92affe,red,1.000000,32.000000,154,,1499.966167,1516.704029,1500.000000,1516.000000
ced01368259428f5,a780d16cf7eed44d,UFC,6,2023-06-24T00:00:00Z,1,,84b3e7d38f2d2ec5,8e382b585a92affe,84b3e7d38f2d2ec5,blue,0.000000,32.000000,203,,1516.000000,1499.262138,1500.000000,1484.000000
42922bab8a3e1828,a780d16cf7eed44d,UFC,7,2023-06-24T00:00:00Z,1,,c6aee362c7a7d482,c6aee362c7a7d482,4dcfb28c011c11b2,red,1.000000,32.000000,133,,1500.000000,1515.263693,1500.000000,1516.000000
42922bab8a3e1828,a780d16cf7eed44d,UFC,7,2023-06-24T00:00:00Z,1,,c6aee362c7a7d482,4dcfb28c011c11b2,c6aee362c7a7d482,blue,0.000000,32.000000,224,,1484.000000,1468.736307,1500.000000,1484.000000
8b296724a6844865,a780d16cf7eed44d,UFC,8,2023-06-24T00:00:00Z,1,,849c5d9979df5357,849c5d9979df5357,8c169fbe1ac33637,red,1.000000,32.000000,161,,1516.000000,1532.000000,1500.000000,1516.000000
8b296724a6844865,a780d16cf7eed44d,UFC,8,2023-06-24T00:00:00Z,1,,849c5d9979df5357,8c169fbe1ac33637,849c5d9979df5357,blue,0.000000,32.000000,112,,1516.000000,1500.000000,1500.000000,1484.000000
c22de92b9d9030dc,a780d16cf7eed44d,UFC,9,2023-06-24T00:00:00Z,1,,d25240135aee03e5,d25240135aee03e5,38c7f72747f4f712,red,1.000000,32.000000,112,,1516.000000,1532.736307,1500.000000,1516.000000
c22de92b9d9030dc,a780d16cf7eed44d,UFC,9,2023-06-24T00:00:00Z,1,,d25240135aee03e5,38c7f72747f4f712,d25240135aee03e5,blue,0.000000,32.000000,70,,1532.000000,1515.263693,1500.000000,1484.000000
c2cdeb207cce5ceb,a780d16cf7eed44d,UFC,10,2023-06-24T00:00:00Z,1,,17e97649403ba428,17e97649403ba428,55fa6ce3e522c8bb,red,1.000000,32.000000,,,1500.000000,1515.229860,1500.000000,1516.000000
c2cdeb207cce5ceb,a780d16cf7eed44d,UFC,10,2023-06-24T00:00:00Z,1,,17e97649403ba428,55fa6ce3e522c8bb,17e97649403ba428,blue,0.000000,32.000000,217,,1483.263693,1468.033833,1500.000000,1484.000000
f18d44292036d5de,a780d16cf7eed44d,UFC,11,2023-06-24T00:00:00Z,1,,e0c6edcb5b5d0b90,e0c6edcb5b5d0b90,0bc697c5936a2d0a,red,1.000000,32.000000,,,1500.000000,1516.702467,1500.000000,1516.000000
f18d44292036d5de,a780d16cf7eed44d,UFC,11,2023-06-24T00:00:00Z,1,,e0c6edcb5b5d0b90,0bc697c5936a2d0a,e0c6edcb5b5d0b90,blue,0.000000,32.000000,119,,1515.263693,1498.561226,1500.000000,1484.000000
fcc1191761e365f9,a780d16cf7eed44d,UFC,12,2023-06-24T00:00:00Z,1,,a9da3158dd2c2b5a,a9da3158dd2c2b5a,e00a3dee329a51f7,red,1.000000,32.000000,133,,1515.263693,1531.297601,1500.000000,1516.000000
fcc1191761e365f9,a780d16cf7eed44d,UFC,12,2023-06-24T00:00:00Z,1,,a9da3158dd2c2b5a,e00a3dee329a51f7,a9da3158dd2c2b5a,blue,0.000000,32.000000,126,,1516.000000,1499.966092,1500.000000,1484.000000
7b909acede0a26eb,a780d16cf7eed44d,UFC,13,2023-06-24T00:00:00Z,1,,4e6738062d469256,4e6738062d469256,f14f644d41ade29f,red,1.000000,32.000000,105,,1483.263693,1498.627368,1500.000000,1516.000000
7b909acede0a26eb,a780d16cf7eed44d,UFC,13,2023-06-24T00:00:00Z,1,,4e6738062d469256,f14f644d41ade29f,4e6738062d469256,blue,0.000000,32.000000,56,,1469.438774,1454.075099,1500.000000,1484.000000
f557405652165aa3,e9e1acc96536bb4f,UFC,1,2023-07-01T00:00:00Z,1,,0d8011111be000b2,0d8011111be000b2,36b8f265bcd1b7a4,red,1.000000,32.000000,168,,1501.469502,1518.138266,1500.000000,1516.000000
f557405652165aa3,e9e1acc96536bb4f,UFC,1,2023-07-01T00:00:00Z,1,,0d8011111be000b2,36b8f265bcd1b7a4,0d8011111be000b2,blue,0.000000,32.000000,301,,1516.000000,1499.331236,1500.000000,1484.000000
4dc5a41f357a7d85,e9e1acc96536bb4f,UFC,2,2023-07-01T00:00:00Z,1,,99bd51917728c25d,99bd51917728c25d,135d124172a0bea3,red,1.000000,32.000000,238,,1516.000000,1530.530498,1500.000000,1516.000000
4dc5a41f357a7d85,e9e1acc96536bb4f,UFC,2,2023-07-01T00:00:00Z,1,,99bd51917728c25d,135d124172a0bea3,99bd51917728c25d,blue,0.000000,32.000000,196,,1484.000000,1469.469502,1500.000000,1484.000000
0548a24a9bf8d7a0,e9e1acc96536bb4f,UFC,3,2023-07-01T00:00:00Z,1,,c32aeb1a59e6272d,c32aeb1a59e6272d,b0d6a1d8ac3d563d,red,1.000000,32.000000,336,,1516.000000,1532.000000,1500.000000,1516.000000
0548a24a9bf8d7a0,e9e1acc96536bb4f,UFC,3,2023-07-01T00:00:00Z,1,,c32aeb1a59e6272d,b0d6a1d8ac3d563d,c32aeb1a59e6272d,blue,0.000000,32.000000,245,,1516.000000,1500.000000,1500.000000,1484.000000
ea29714dcfb07ce2,e9e1acc96536bb4f,UFC,4,2023-07-01T00:00:00Z,1,,6551c64fbcd1a467,6551c64fbcd1a467,a4a80dd7336ffd59,red,1.000000,32.000000,112,,1500.736307,1516.702399,1500.000000,1516.000000
ea29714dcfb07ce2,e9e1acc96536bb4f,UFC,4,2023-07-01T00:00:00Z,1,,6551c64fbcd1a467,a4a80dd7336ffd59,6551c64fbcd1a467,blue,0.000000,32.000000,,,1500.000000,1484.033908,1500.000000,1484.000000
cd137988da724076,e9e1acc96536bb4f,UFC,5,2023-07-01T00:00:00Z,1,,c2299ec916bc7c56,c2299ec916bc7c56,eb393afdbe3293d5,red,1.000000,32.000000,301,,1516.000000,1532.033908,1500.000000,1516.000000
cd137988da724076,e9e1acc96536bb4f,UFC,5,2023-07-01T00:00:00Z,1,,c2299ec916bc7c56,eb393afdbe3293d5,c2299ec916bc7c56,blue,0.000000,32.000000,161,,1516.736307,1500.702399,1500.000000,1484.000000
288f7fb936c1523c,e9e1acc96536bb4f,UFC,6,2023-07-01T00:00:00Z,1,,49d2a08964c5eb11,49d2a08964c5eb11,1e719d4b676dc19a,red,1.000000,32.000000,,,1500.000000,1516.770140,1500.000000,1516.000000
288f7fb936c1523c,e9e1acc96536bb4f,UFC,6,2023-07-01T00:00:00Z,1,,49d2a08964c5eb11,1e719d4b676dc19a,49d2a08964c5eb11,blue,0.000000,32.000000,161,,1516.736307,1499.966167,1500.000000,1484.000000
962e74250884e4c1,e9e1acc96536bb4f,UFC,7,2023-07-01T00:00:00Z,1,,8f765fd5775a8873,8f765fd5775a8873,ee9ebceabfd16fa7,red,1.000000,32.000000,196,,1516.736307,1531.966167,1500.000000,1516.000000
962e74250884e4c1,e9e1acc96536bb4f,UFC,7,2023-07-01T00:00:00Z,1,,8f765fd5775a8873,ee9ebceabfd16fa7,8f765fd5775a8873,blue,0.000000,32.000000,,,1500.000000,1484.770140,1500.000000,1484.000000
f5a6acc99bc5c634,e9e1acc96536bb4f,UFC,8,2023-07-01T00:00:00Z,1,,791c8437b341fba5,791c8437b341fba5,7b3503352cd53abb,red,1.000000,32.000000,259,,1516.000000,1531.263693,1500.000000,1516.000000
f5a6acc99bc5c634,e9e1acc96536bb4f,UFC,8,2023-07-01T00:00:00Z,1,,791c8437b341fba5,7b3503352cd53abb,791c8437b341fba5,blue,0.000000,32.000000,,,1500.000000,1484.736307,1500.000000,1484.000000
fe370c518cf7873e,e9e1acc96536bb4f,UFC,9,2023-07-01T00:00:00Z,1,,351c4ec637380ad5,351c4ec637380ad5,3143bf892608139a,red,1.000000,32.000000,70,,1500.000000,1515.263693,1500.000000,1516.000000
fe370c518cf7873e,e9e1acc96536bb4f,UFC,9,2023-07-01T00:00:00Z,1,,351c4ec637380ad5,3143bf892608139a,351c4ec637380ad5,blue,0.000000,32.000000,98,,1484.000000,1468.736307,1500.000000,1484.000000
454265014520a3f8,e9e1acc96536bb4f,UFC,10,2023-07-01T00:00:00Z,1,,48a9a128784d53d1,48a9a128784d53d1,7772b283d288dbe2,red,1.000000,32.000000,140,,1516.000000,1531.263693,1500.000000,1516.000000
454265014520a3f8,e9e1acc96536bb4f,UFC,10,2023-07-01T00:00:00Z,1,,48a9a128784d53d1,7772b283d288dbe2,48a9a128784d53d1,blue,0.000000,32.000000,,,1500.000000,1484.736307,1500.000000,1484.000000
dffc65202afb881d,e9e1acc96536bb4f,UFC,11,2023-07-01T00:00:00Z,1,,528b071cf3da7c56,528b071cf3da7c56,38c5817ade8a8014,red,1.000000,32.000000,105,,1484.000000,1500.736307,1500.000000,1516.000000
dffc65202afb881d,e9e1acc96536bb4f,UFC,11,2023-07-01T00:00:00Z,1,,528b071cf3da7c56,38c5817ade8a8014,528b071cf3da7c56,blue,0.000000,32.000000,,,1500.000000,1483.263693,1500.000000,1484.000000
bd2e14ee959f9b77,e9e1acc96536bb4f,UFC,12,2023-07-01T00:00:00Z,1,,c0badf3243907e59,c0badf3243907e59,1788eee370f077b7,red,1.000000,32.000000,112,,1468.736307,1485.472614,1500.000000,1516.000000
bd2e14ee959f9b77,e9e1acc96536bb4f,UFC,12,2023-07-01T00:00:00Z,1,,c0badf3243907e59,1788eee370f077b7,c0badf3243907e59,blue,0.000000,32.000000,147,,1484.736307,1468.000000,1500.000000,1484.000000
4b12a4b48755cd6b,6085ceb59087514b,UFC,1,2023-07-08T00:00:00Z,1,,e1248941344b3288,e1248941344b3288,cbf5e6f231b55443,red,1.000000,32.000000,147,,1484.736307,1502.172180,1500.000000,1516.000000
4b12a4b48755cd6b,6085ceb59087514b,UFC,1,2023-07-08T00:00:00Z,1,,e1248941344b3288,cbf5e6f231b55443,e1248941344b3288,blue,0.000000,32.000000,147,,1516.000000,1498.564127,1500.000000,1484.000000
0f24f3bc1b39ea45,6085ceb59087514b,UFC,2,2023-07-08T00:00:00Z,1,,a0f0004aadf10b71,a0f0004aadf10b71,792be9a24df82ed6,red,1.000000,32.000000,343,,1516.000000,1532.702467,1500.000000,1516.000000
0f24f3bc1b39ea45,6085ceb59087514b,UFC,2,2023-07-08T00:00:00Z,1,,a0f0004aadf10b71,792be9a24df82ed6,a0f0004aadf10b71,blue,0.000000,32.000000,168,,1531.263693,1514.561226,1500.000000,1484.000000
4ec5d9bd1442e6c1,6085ceb59087514b,UFC,3,2023-07-08T00:00:00Z,1,,0d7b51c9d2649a6e,0d7b51c9d2649a6e,e1147d3d2dabe1ce,red,1.000000,32.000000,126,,1531.263693,1546.561226,1500.000000,1516.000000
4ec5d9bd1442e6c1,6085ceb59087514b,UFC,3,2023-07-08T00:00:00Z,1,,0d7b51c9d2649a6e,e1147d3d2dabe1ce,0d7b51c9d2649a6e,blue,0.000000,32.000000,308,,1516.000000,1500.702467,1500.000000,1484.000000
b6ea8880cc7af439,6085ceb59087514b,UFC,4,2023-07-08T00:00:00Z,1,,193b9d1858bc4df3,193b9d1858bc4df3,4d8fa64202cee4c1,red,1.000000,32.000000,238,,1516.000000,1530.496883,1500.000000,1516.000000
b6ea8880cc7af439,6085ceb59087514b,UFC,4,2023-07-08T00:00:00Z,1,,193b9d1858bc4df3,4d8fa64202cee4c1,193b9d1858bc4df3,blue,0.000000,32.000000,126,,1483.263693,1468.766810,1500.000000,1484.000000
1ffe6e8df6dbefd2,6085ceb59087514b,UFC,5,2023-07-08T00:00:00Z,1,,35673bf5204524ee,35673bf5204524ee,7a47e068f8017019,red,1.000000,32.000000,126,,1515.263693,1530.561226,1500.000000,1516.000000
1ffe6e8df6dbefd2,6085ceb59087514b,UFC,5,2023-07-08T00:00:00Z,1,,35673bf5204524ee,7a47e068f8017019,35673bf5204524ee,blue,0.000000,32.000000,,,1500.000000,1484.702467,1500.000000,1484.000000
20d8f6b4b7c8bae7,6085ceb59087514b,UFC,6,2023-07-08T00:00:00Z,1,,f2925e6db404bf1d,f2925e6db404bf1d,d8da10db80131bec,red,1.000000,32.000000,,,1500.000000,1515.263693,1500.000000,1516.000000
20d8f6b4b7c8bae7,6085ceb59087514b,UFC,6,2023-07-08T00:00:00Z,1,,f2925e6db404bf1d,d8da10db80131bec,f2925e6db404bf1d,blue,0.000000,32.000000,217,,1484.000000,1468.736307,1500.000000,1484.000000
d3a9aceeb7e23580,6085ceb59087514b,UFC,7,2023-07-08T00:00:00Z,1,,4461d7e47375a895,4461d7e47375a895,5ef94841c4bc3f86,red,1.000000,32.000000,154,,1531.263693,1545.827820,1500.000000,1516.000000
d3a9aceeb7e23580,6085ceb59087514b,UFC,7,2023-07-08T00:00:00Z,1,,4461d7e47375a895,5ef94841c4bc3f86,4461d7e47375a895,blue,0.000000,32.000000,,,1500.000000,1485.435873,1500.000000,1484.000000
ef270d8cf29d071b,6085ceb59087514b,UFC,8,2023-07-08T00:00:00Z,1,,cffb87059e645bd1,cffb87059e645bd1,40cb680ae1cd331f,red,1.000000,32.000000,84,,1500.736307,1518.138538,1500.000000,1516.000000
ef270d8cf29d071b,6085ceb59087514b,UFC,8,2023-07-08T00:00:00Z,1,,cffb87059e645bd1,40cb680ae1cd331f,cffb87059e645bd1,blue,0.000000,32.000000,217,,1531.263693,1513.861462,1500.000000,1484.000000
6ef12db5b099ec81,6085ceb59087514b,UFC,9,2023-07-08T00:00:00Z,1,,a495f599e787614f,a495f599e787614f,70e1f8a821b72c8b,red,1.000000,32.000000,266,,1516.000000,1531.263693,1500.000000,1516.000000
6ef12db5b099ec81,6085ceb59087514b,UFC,9,2023-07-08T00:00:00Z,1,,a495f599e787614f,70e1f8a821b72c8b,a495f599e787614f,blue,0.000000,32.000000,,,1500.000000,1484.736307,1500.000000,1484.000000
69f67a4a690eb15d,6085ceb59087514b,UFC,10,2023-07-08T00:00:00Z,1,,71171fc96445bf65,71171fc96445bf65,6370c1c1e12723d5,red,1.000000,32.000000,119,,1515.263693,1531.297601,1500.000000,1516.000000
69f67a4a690eb15d,6085ceb59087514b,UFC,10,2023-07-08T00:00:00Z,1,,71171fc96445bf65,6370c1c1e12723d5,71171fc96445bf65,blue,0.000000,32.000000,140,,1516.000000,1499.966092,1500.000000,1484.000000
dbf8a4b0870a47d1,6085ceb59087514b,UFC,11,2023-07-08T00:00:00Z,1,,3c8a5200436e19f3,3c8a5200436e19f3,f3ca6908f78efebe,red,1.000000,32.000000,126,,1532.000000,1546.530498,1500.000000,1516.000000
dbf8a4b0870a47d1,6085ceb59087514b,UFC,11,2023-07-08T00:00:00Z,1,,3c8a5200436e19f3,f3ca6908f78efebe,3c8a5200436e19f3,blue,0.000000,32.000000,,,1500.000000,1485.469502,1500.000000,1484.000000
420f7e6530dbc727,6085ceb59087514b,UFC,12,2023-07-08T00:00:00Z,1,,c051c2e12d692b8a,c051c2e12d692b8a,51c655162e462ceb,red,1.000000,32.000000,154,,1484.736307,1500.702399,1500.000000,1516.000000
420f7e6530dbc727,6085ceb59087514b,UFC,12,2023-07-08T00:00:00Z,1,,c051c2e12d692b8a,51c655162e462ceb,c051c2e12d692b8a,blue,0.000000,32.000000,147,,1484.000000,1468.033908,1500.000000,1484.000000
5b71958ee063a6e8,6085ceb59087514b,UFC,13,2023-07-08T00:00:00Z,1,,323d4ca260dfa0ba,323d4ca260dfa0ba,c7d7fda69ec410d3,red,1.000000,32.000000,126,,1484.000000,1500.736307,1500.000000,1516.000000
5b71958ee063a6e8,6085ceb59087514b,UFC,13,2023-07-08T00:00:00Z,1,,323d4ca260dfa0ba,c7d7fda69ec410d3,323d4ca260dfa0ba,blue,0.000000,32.000000,,,1500.000000,1483.263693,1500.000000,1484.000000
73370221b3fa3676,c9885b1b7c7055a0,UFC,1,2023-07-15T00:00:00Z,0,,,634e2fb70bde3fd5,cc8c623cca88f54f,red,,32.000000,112,,1516.000000,1516.000000,1500.000000,1500.000000
73370221b3fa3676,c9885b1b7c7055a0,UFC,1,2023-07-15T00:00:00Z,0,,,cc8c623cca88f54f,634e2fb70bde3fd5,blue,,32.000000,147,,1530.530498,1530.530498,1500.000000,1500.000000
3352c65f3f6d9b2a,c9885b1b7c7055a0,UFC,2,2023-07-15T00:00:00Z,1,,6b453bc35a823c3f,6b453bc35a823c3f,f4d92416da98804b,red,1.000000,32.000000,154,,1532.000000,1546.530498,1500.000000,1516.000000
3352c65f3f6d9b2a,c9885b1b7c7055a0,UFC,2,2023-07-15T00:00:00Z,1,,6b453bc35a823c3f,f4d92416da98804b,6b453bc35a823c3f,blue,0.000000,32.000000,,,1500.000000,1485.469502,1500.000000,1484.000000
